cl,tissue,gene,marker_score
CL:1000768,kidney,mecom,0.6242231726646423
CL:1000768,kidney,sgpp1,0.6276574730873108
CL:1000768,kidney,pth2r,0.6309542655944824
CL:1000768,kidney,cys1,0.6317676305770874
CL:1000768,kidney,atp6v0a4,0.6329432725906372
CL:1000768,kidney,clcnkb,0.6335211396217346
CL:1000768,kidney,rp11368l121,0.6506255865097046
CL:1000768,kidney,c11orf80,0.652866005897522
CL:1000768,kidney,tmtc2,0.6536264419555664
CL:1000768,kidney,tfcp2l1,0.6563250422477722
CL:1000768,kidney,adamts16,0.6725043058395386
CL:1000768,kidney,linc01099,0.688161313533783
CL:1000768,kidney,ppargc1a,0.6841777563095093
CL:1000768,kidney,cobll1,0.7143304944038391
CL:1000768,kidney,trpm3,0.7063369750976562
CL:1000768,kidney,esrrg,0.7061794996261597
CL:1000768,kidney,rhcg,0.7052358388900757
CL:1000768,kidney,ralbp1,0.7044396996498108
CL:1000768,kidney,dach1,0.6979115605354309
CL:1000768,kidney,scnn1g,0.6968936920166016
CL:1000768,kidney,lhx1,0.6923114061355591
CL:1000768,kidney,trabd2b,0.6897104978561401
CL:1000849,kidney,tbc1d9,0.7532243728637695
CL:1000849,kidney,itpr1,0.7511598467826843
CL:1000849,kidney,kl,0.7499289512634277
CL:1000849,kidney,vav3,0.738895833492279
CL:1000849,kidney,adamts16,0.7339819073677063
CL:1000849,kidney,ppp2r3a,0.7324113249778748
CL:1000849,kidney,kctd1,0.7322802543640137
CL:1000849,kidney,pkhd1,0.7315844297409058
CL:1000849,kidney,wdr72,0.7300453186035156
CL:1000849,kidney,cadm1,0.7287716269493103
CL:1000849,kidney,ivns1abp,0.7203284502029419
CL:1000849,kidney,snx29,0.7257387042045593
CL:1000849,kidney,tmem213,0.8042262196540833
CL:1000849,kidney,cys1,0.7552820444107056
CL:1000849,kidney,esrrb,0.7556512355804443
CL:1000849,kidney,trpm6,0.7571062445640564
CL:1000849,kidney,efna5,0.7582358717918396
CL:1000849,kidney,usp24,0.7583555579185486
CL:1000849,kidney,tsc22d2,0.7597764134407043
CL:1000849,kidney,wnk4,0.7650589346885681
CL:1000849,kidney,clcn5,0.7722092270851135
CL:1000849,kidney,lhx1,0.7766711115837097
CL:1000849,kidney,tox3,0.7832668423652649
CL:1000849,kidney,casr,0.7945875525474548
CL:1000849,kidney,cacna1d,0.7866394519805908
CL:1000849,kidney,sfrp1,0.6861393451690674
CL:1000849,kidney,bace2,0.6709216237068176
CL:1000849,kidney,slc8a1,0.6722121238708496
CL:1000849,kidney,clcnka,0.6723432540893555
CL:1000849,kidney,lrch1,0.6735330820083618
CL:1000849,kidney,nr3c2,0.6744942665100098
CL:1000849,kidney,znf385d,0.6756381988525391
CL:1000849,kidney,ak3,0.6761378049850464
CL:1000849,kidney,hs6st2,0.6763331294059753
CL:1000849,kidney,rp11457k101,0.6782594919204712
CL:1000849,kidney,btbd11,0.6845001578330994
CL:1000849,kidney,slc16a7,0.684824526309967
CL:1000849,kidney,ica1,0.6855703592300415
CL:1000849,kidney,cobll1,0.7175362706184387
CL:1000849,kidney,cgnl1,0.6878594160079956
CL:1000849,kidney,ca10,0.6918246150016785
CL:1000849,kidney,dant2,0.6942193508148193
CL:1000849,kidney,cdh16,0.6943891644477844
CL:1000849,kidney,me3,0.6972571015357971
CL:1000849,kidney,defb1,0.6973272562026978
CL:1000849,kidney,itpr2,0.7024584412574768
CL:1000849,kidney,gcnt2,0.7034737467765808
CL:1000849,kidney,linc01606,0.7043250799179077
CL:1000849,kidney,tmem72,0.7092101573944092
CL:1000849,kidney,gramd1b,0.7140181064605713
CL:1000849,kidney,egf,1.090989112854004
CL:1000849,kidney,ppargc1a,0.9469631314277649
CL:1000849,kidney,arhgap6,0.9475115537643433
CL:1000849,kidney,abca5,0.9599330425262451
CL:1000849,kidney,scn2a,0.9615421295166016
CL:1000849,kidney,cacna2d3,0.9662394523620605
CL:1000849,kidney,cnnm2,0.9833301305770874
CL:1000849,kidney,clcnkb,0.9847403168678284
CL:1000849,kidney,acsl4,0.9900232553482056
CL:1000849,kidney,hsd11b2,0.9978644251823425
CL:1000849,kidney,atp1a1,1.0162092447280884
CL:1000849,kidney,erbb4,1.0171781778335571
CL:1000849,kidney,ccser1,1.0543371438980103
CL:1000849,kidney,rnpc3,0.8177543878555298
CL:1000849,kidney,trpm7,1.1292794942855835
CL:1000849,kidney,esrrg,1.1642776727676392
CL:1000849,kidney,ac0134632,1.1756565570831299
CL:1000849,kidney,kng1,1.2143735885620117
CL:1000849,kidney,ptger3,1.2375822067260742
CL:1000849,kidney,atp1b1,1.2425533533096313
CL:1000849,kidney,kcnj16,1.3665398359298706
CL:1000849,kidney,ca12,1.465008020401001
CL:1000849,kidney,tmem52b,1.64242422580719
CL:1000849,kidney,wnk1,1.803655982017517
CL:1000849,kidney,slc12a3,1.8915232419967651
CL:1000849,kidney,trabd2b,0.9368270635604858
CL:1000849,kidney,cacnb4,0.9372119307518005
CL:1000849,kidney,sult1c2,0.808154821395874
CL:1000849,kidney,mitf,0.8193801045417786
CL:1000849,kidney,fhod3,0.8268539309501648
CL:1000849,kidney,kank1,0.8540558218955994
CL:1000849,kidney,gpc5,0.8546499609947205
CL:1000849,kidney,cpeb4,0.8556684255599976
CL:1000849,kidney,tfcp2l1,0.8586592674255371
CL:1000849,kidney,kcnip4,0.8605453968048096
CL:1000849,kidney,tex41,0.8625490069389343
CL:1000849,kidney,grb14,0.8672845363616943
CL:1000849,kidney,fmn1,0.8699674010276794
CL:1000849,kidney,plcl1,0.873340904712677
CL:1000849,kidney,kcnj1,0.8710018992424011
CL:1000849,kidney,linc01762,0.9367676973342896
CL:1000849,kidney,klhl3,0.9304388761520386
CL:1000849,kidney,rp11368l121,0.9302225708961487
CL:1000849,kidney,dach1,0.9216833114624023
CL:1000849,kidney,pik3c2g,0.8991492390632629
CL:1000849,kidney,pth2r,0.892341136932373
CL:1000849,kidney,mecom,0.8913924098014832
CL:1000849,kidney,atp6v0a4,0.8875386714935303
CL:1000849,kidney,fgf13,0.886674165725708
CL:1000849,kidney,emx1,0.8814842700958252
CL:1001005,kidney,calcrl,0.7789354920387268
CL:1001005,kidney,itga8,0.8097201585769653
CL:1001005,kidney,mgst2,0.8043246865272522
CL:1001005,kidney,heg1,0.8030707240104675
CL:1001005,kidney,cfap20,0.7998610138893127
CL:1001005,kidney,bex5,0.793022632598877
CL:1001005,kidney,prx,0.7917258143424988
CL:1001005,kidney,aqp1,0.7898780703544617
CL:1001005,kidney,pdk4,0.7833136916160583
CL:1001005,kidney,isg15,0.8107733726501465
CL:1001005,kidney,ccdc85b,0.7698777914047241
CL:1001005,kidney,hladrb1,0.7676793932914734
CL:1001005,kidney,btnl9,0.766710638999939
CL:1001005,kidney,hlac,0.7620781660079956
CL:1001005,kidney,plk2,0.8639509677886963
CL:1001005,kidney,cldn5,0.9198682904243469
CL:1001005,kidney,adgrl4,0.9165248274803162
CL:1001005,kidney,sptbn1,0.9141223430633545
CL:1001005,kidney,lmo2,0.9050680994987488
CL:1001005,kidney,igfbp4,0.899404764175415
CL:1001005,kidney,f8,0.8987506628036499
CL:1001005,kidney,tspan4,0.89452064037323
CL:1001005,kidney,myo1c,0.8906334042549133
CL:1001005,kidney,ramp2,3.4426872730255127
CL:1001005,kidney,rac1,0.8613144755363464
CL:1001005,kidney,adirf,0.8612074255943298
CL:1001005,kidney,itm2b,0.8589997291564941
CL:1001005,kidney,efnb2,0.8483853340148926
CL:1001005,kidney,ccnd1,0.8405827283859253
CL:1001005,kidney,app,0.8242141008377075
CL:1001005,kidney,ifi6,0.8201453685760498
CL:1001005,kidney,ehd3,1.78870689868927
CL:1001005,kidney,ifi27,3.1563172340393066
CL:1001005,kidney,tgfbr2,3.112656593322754
CL:1001005,kidney,rnase1,2.8400697708129883
CL:1001005,kidney,slc9a3r2,2.7529051303863525
CL:1001005,kidney,crhbp,2.740325689315796
CL:1001005,kidney,gng11,2.55743408203125
CL:1001005,kidney,plpp3,2.544266939163208
CL:1001005,kidney,plpp1,2.4729013442993164
CL:1001005,kidney,ptprb,2.16697359085083
CL:1001005,kidney,epas1,1.9620826244354248
CL:1001005,kidney,vamp5,1.8637709617614746
CL:1001005,kidney,cavin2,1.83701753616333
CL:1001005,kidney,sost,1.827407717704773
CL:1001005,kidney,tm4sf1,1.807844638824463
CL:1001005,kidney,igfbp5,3.7322323322296143
CL:1001005,kidney,flt1,1.7875354290008545
CL:1001005,kidney,adgrf5,1.7865781784057617
CL:1001005,kidney,npdc1,1.6953834295272827
CL:1001005,kidney,tmem204,1.5836098194122314
CL:1001005,kidney,kdr,1.5810332298278809
CL:1001005,kidney,nostrin,1.5437102317810059
CL:1001005,kidney,egfl7,1.5411869287490845
CL:1001005,kidney,hes1,1.5137399435043335
CL:1001005,kidney,bst2,1.511110782623291
CL:1001005,kidney,ldb2,1.4979416131973267
CL:1001005,kidney,mgp,1.4756484031677246
CL:1001005,kidney,tspan7,1.4240630865097046
CL:1001005,kidney,eng,1.4161746501922607
CL:1001005,kidney,emcn,4.38230037689209
CL:1001005,kidney,sec14l1,1.2320947647094727
CL:1001005,kidney,arrdc2,1.114693284034729
CL:1001005,kidney,il6st,1.1535468101501465
CL:1001005,kidney,cebpb,1.1747771501541138
CL:1001005,kidney,pecam1,1.1754447221755981
CL:1001005,kidney,meg3,1.177774429321289
CL:1001005,kidney,ets2,1.178662657737732
CL:1001005,kidney,esam,1.1817172765731812
CL:1001005,kidney,klf2,1.2017929553985596
CL:1001005,kidney,fcn3,1.224399209022522
CL:1001005,kidney,hyal2,0.9391962885856628
CL:1001005,kidney,hlae,1.2550052404403687
CL:1001005,kidney,sgk1,1.2656973600387573
CL:1001005,kidney,ifitm3,1.2875996828079224
CL:1001005,kidney,pcat19,1.3000519275665283
CL:1001005,kidney,mt1m,0.934266209602356
CL:1001005,kidney,slc14a1,1.317539095878601
CL:1001005,kidney,id2,1.3548985719680786
CL:1001005,kidney,ramp3,1.4135254621505737
CL:1001005,kidney,plat,4.099582672119141
CL:1001005,kidney,sh3bp5,1.0962661504745483
CL:1001005,kidney,timp3,0.9456693530082703
CL:1001005,kidney,crip2,0.9493494629859924
CL:1001005,kidney,ecscr,0.9634687304496765
CL:1001005,kidney,ints6,1.1102023124694824
CL:1001005,kidney,notch4,0.9694028496742249
CL:1001005,kidney,gimap7,0.9706137180328369
CL:1001005,kidney,slco2a1,0.9743099212646484
CL:1001005,kidney,cox7a1,0.9837282299995422
CL:1001005,kidney,cd34,0.9844744205474854
CL:1001005,kidney,fxyd6,0.9923082590103149
CL:1001005,kidney,cmtm8,1.0931004285812378
CL:1001005,kidney,podxl,1.0675405263900757
CL:1001005,kidney,gas6,0.9947685599327087
CL:1001005,kidney,fam167b,1.0063598155975342
CL:1001005,kidney,tm4sf18,1.0162299871444702
CL:1001005,kidney,hexim1,1.0230906009674072
CL:1001005,kidney,adamts1,1.0326188802719116
CL:1001005,kidney,tek,1.0470041036605835
CL:1001106,kidney,efna5,0.554161548614502
CL:1001106,kidney,dusp9,0.5542846322059631
CL:1001106,kidney,cldn10as1,0.5543374419212341
CL:1001106,kidney,sema6d,0.5546440482139587
CL:1001106,kidney,scd5,0.5576136112213135
CL:1001106,kidney,nudt4,0.5577462315559387
CL:1001106,kidney,tbc1d4,0.5586637258529663
CL:1001106,kidney,mturn,0.5622502565383911
CL:1001106,kidney,deptor,0.5627174973487854
CL:1001106,kidney,wnk4,0.5644645690917969
CL:1001106,kidney,rp1,0.5739938020706177
CL:1001106,kidney,gp2,0.5760239958763123
CL:1001106,kidney,prdm16dt,0.5769897699356079
CL:1001106,kidney,ppp1r1a,0.5817117691040039
CL:1001106,kidney,rbfox1,0.5829907655715942
CL:1001106,kidney,klhl13,0.5847007036209106
CL:1001106,kidney,efhd1,0.5870034694671631
CL:1001106,kidney,ranbp3l,0.5871149301528931
CL:1001106,kidney,plcl1,0.5894190669059753
CL:1001106,kidney,hs6st2,0.5975798964500427
CL:1001106,kidney,linc01320,0.5991304516792297
CL:1001106,kidney,sfrp1,0.6106894016265869
CL:1001106,kidney,sult1c2,0.5232986211776733
CL:1001106,kidney,ptger3,0.9089303612709045
CL:1001106,kidney,arhgap24,0.5067245960235596
CL:1001106,kidney,itpr2,0.5090514421463013
CL:1001106,kidney,ablim1,0.5108990669250488
CL:1001106,kidney,nell1,0.5121946334838867
CL:1001106,kidney,acp3,0.5131539106369019
CL:1001106,kidney,prdm16,0.514708936214447
CL:1001106,kidney,ckb,0.5064926147460938
CL:1001106,kidney,ca10,0.5167832970619202
CL:1001106,kidney,mpc1,0.5186762809753418
CL:1001106,kidney,ak3,0.5199703574180603
CL:1001106,kidney,ccdc148,0.5485130548477173
CL:1001106,kidney,tmem213,0.5284688472747803
CL:1001106,kidney,pkp4,0.5308416485786438
CL:1001106,kidney,kctd1,0.5311011075973511
CL:1001106,kidney,hip1,0.5359519124031067
CL:1001106,kidney,pcdh9,0.5359625220298767
CL:1001106,kidney,slc9a3,0.536906898021698
CL:1001106,kidney,rp11368l121,0.5392447113990784
CL:1001106,kidney,atp6v0a4,0.5399971008300781
CL:1001106,kidney,pth1r,0.5401471853256226
CL:1001106,kidney,trim2,0.5457057952880859
CL:1001106,kidney,egf,0.8614585399627686
CL:1001106,kidney,cdh16,0.7280286550521851
CL:1001106,kidney,plcb1,0.7302414774894714
CL:1001106,kidney,sim2,0.7309480905532837
CL:1001106,kidney,cgnl1,0.7403163909912109
CL:1001106,kidney,slc16a12,0.7464030981063843
CL:1001106,kidney,ccser1,0.7496345043182373
CL:1001106,kidney,esrrg,0.770706832408905
CL:1001106,kidney,erbb4,0.7730375528335571
CL:1001106,kidney,cacna2d3,0.8073136806488037
CL:1001106,kidney,pde1a,0.8352095484733582
CL:1001106,kidney,umod,1.6531424522399902
CL:1001106,kidney,kcnj1,0.8786567449569702
CL:1001106,kidney,kcnj16,0.8928491473197937
CL:1001106,kidney,casr,0.9045179486274719
CL:1001106,kidney,clcn5,0.9058464169502258
CL:1001106,kidney,ca12,0.9107686281204224
CL:1001106,kidney,kng1,1.027531623840332
CL:1001106,kidney,atp1b1,1.0428344011306763
CL:1001106,kidney,atp1a1,1.1913728713989258
CL:1001106,kidney,slc12a1,2.1554343700408936
CL:1001106,kidney,stk32b,0.6173082590103149
CL:1001106,kidney,bicdl1,0.7058593034744263
CL:1001106,kidney,clcnka,0.6208985447883606
CL:1001106,kidney,ugt8,0.6281487941741943
CL:1001106,kidney,mecom,0.6351426243782043
CL:1001106,kidney,pth2r,0.6431174874305725
CL:1001106,kidney,cldn16,0.6466069221496582
CL:1001106,kidney,gpc5,0.6473198533058167
CL:1001106,kidney,tmem72,0.6474760174751282
CL:1001106,kidney,linc01606,0.6496973037719727
CL:1001106,kidney,cyfip2,0.6497239470481873
CL:1001106,kidney,scnn1a,0.6528767347335815
CL:1001106,kidney,slc16a7,0.6645821332931519
CL:1001106,kidney,tfcp2l1,0.7067750692367554
CL:1001106,kidney,kcnip4,0.6913048624992371
CL:1001106,kidney,clcnkb,0.690035879611969
CL:1001106,kidney,ppargc1a,0.6825584173202515
CL:1001106,kidney,cldn10,0.6796644926071167
CL:1001106,kidney,esrrb,0.6739072799682617
CL:1001106,kidney,linc01762,0.661745011806488
CL:1001106,kidney,defb1,0.6656630039215088
CL:1001106,kidney,mfsd4a,0.6723655462265015
CL:1001106,kidney,cys1,0.674881100654602
CL:1001107,kidney,tmprss4,0.6338322758674622
CL:1001107,kidney,mtrnr1,0.6360510587692261
CL:1001107,kidney,chl1,0.6383596658706665
CL:1001107,kidney,mtrnr2,0.6431832313537598
CL:1001107,kidney,sdc4,0.6489830613136292
CL:1001107,kidney,aif1l,0.652238130569458
CL:1001107,kidney,fxyd2,0.6649048924446106
CL:1001107,kidney,tspan8,0.6948270201683044
CL:1001107,kidney,cldn3,0.6964761018753052
CL:1001107,kidney,cd24,0.6966071724891663
CL:1001107,kidney,itgb6,0.7064797878265381
CL:1001107,kidney,pappa2,0.6217055916786194
CL:1001107,kidney,mrps6,0.6146761775016785
CL:1001107,kidney,mmp7,0.5998829007148743
CL:1001107,kidney,cldn16,0.5992336273193359
CL:1001107,kidney,ermp1,0.5972948670387268
CL:1001107,kidney,kcnj1,0.5958232283592224
CL:1001107,kidney,cd81,0.5808283090591431
CL:1001107,kidney,pigr,0.5733311772346497
CL:1001107,kidney,tfcp2l1,0.5625505447387695
CL:1001107,kidney,clcnka,0.5620521306991577
CL:1001107,kidney,mal2,0.561827540397644
CL:1001107,kidney,irx2,0.5599377155303955
CL:1001107,kidney,cdh16,0.8939275145530701
CL:1001107,kidney,tnfrsf11b,0.5565065741539001
CL:1001107,kidney,mal,1.3945281505584717
CL:1001107,kidney,cldn10,1.1395636796951294
CL:1001107,kidney,wfdc2,1.1279563903808594
CL:1001107,kidney,atp1a1,1.1237373352050781
CL:1001107,kidney,muc1,1.0499166250228882
CL:1001107,kidney,tacstd2,0.9518044590950012
CL:1001107,kidney,spp1,0.9347717761993408
CL:1001107,kidney,slc12a1,0.9231004118919373
CL:1001107,kidney,defb1,0.9118208885192871
CL:1001107,kidney,epcam,0.9006780385971069
CL:1001107,kidney,tmem238,0.7175396084785461
CL:1001107,kidney,atp1b1,0.8482998609542847
CL:1001107,kidney,s100a2,0.8360370397567749
CL:1001107,kidney,slpi,0.8288695812225342
CL:1001107,kidney,cys1,0.8274197578430176
CL:1001107,kidney,krt7,0.8054759502410889
CL:1001107,kidney,scnn1a,0.802114725112915
CL:1001107,kidney,sod3,0.7912105917930603
CL:1001107,kidney,pcsk1n,0.7590776085853577
CL:1001107,kidney,cxcl14,0.750223696231842
CL:1001107,kidney,cldn4,0.719481348991394
CL:1001107,kidney,ppp1r1a,0.5332198143005371
CL:1001107,kidney,s100a13,0.5183399319648743
CL:1001107,kidney,tnfrsf12a,0.5177944898605347
CL:1001107,kidney,sh3gl3,0.5177567601203918
CL:1001107,kidney,lnpep,0.5153824687004089
CL:1001107,kidney,foxp2,0.5140525102615356
CL:1001107,kidney,kng1,0.5028756856918335
CL:1001107,kidney,efhd1,0.5189321637153625
CL:1001107,kidney,cldn7,0.5293788909912109
CL:1001107,kidney,sim2,0.5309532284736633
CL:1001107,kidney,bcam,0.5344113707542419
CL:1001107,kidney,ppp1r14b,0.5368906855583191
CL:1001107,kidney,umod,0.5406883358955383
CL:1001107,kidney,pth1r,0.5471348166465759
CL:1001107,kidney,sfrp1,0.5526112914085388
CL:1001111,kidney,hipk2,0.7096522450447083
CL:1001111,kidney,ermp1,0.7131672501564026
CL:1001111,kidney,cdr2,0.7239896059036255
CL:1001111,kidney,ntn4,0.7250417470932007
CL:1001111,kidney,dock11,0.7252427935600281
CL:1001111,kidney,rnf144b,0.7257347106933594
CL:1001111,kidney,dapk1,0.7258726358413696
CL:1001111,kidney,ptpn14,0.7263298034667969
CL:1001111,kidney,astn2,0.7400012016296387
CL:1001111,kidney,plekhh2,0.5848895907402039
CL:1001111,kidney,oxr1,0.7410181760787964
CL:1001111,kidney,galnt14,0.7060457468032837
CL:1001111,kidney,zdhhc14,0.705673336982727
CL:1001111,kidney,adamts9as2,0.7002549767494202
CL:1001111,kidney,stox2,0.6974276900291443
CL:1001111,kidney,ppm1h,0.6968277096748352
CL:1001111,kidney,satb2,0.6940295696258545
CL:1001111,kidney,sgip1,0.6882544755935669
CL:1001111,kidney,chl1,0.6869353652000427
CL:1001111,kidney,map3k1,0.6862484216690063
CL:1001111,kidney,bcl2,0.6850584745407104
CL:1001111,kidney,epha7,0.6759660243988037
CL:1001111,kidney,kcnj3,0.6678828597068787
CL:1001111,kidney,trhde,0.6026864647865295
CL:1001111,kidney,tacstd2,0.6118314862251282
CL:1001111,kidney,wwc1,0.6113303303718567
CL:1001111,kidney,dnm3,0.6104251146316528
CL:1001111,kidney,cdkl2,0.6091713905334473
CL:1001111,kidney,sntb1,0.6071547269821167
CL:1001111,kidney,ac0125931,0.606265127658844
CL:1001111,kidney,nlgn1,0.6050034165382385
CL:1001111,kidney,arhgap26,0.604578971862793
CL:1001111,kidney,tns3,0.6190611124038696
CL:1001111,kidney,arhgap29,0.6019783616065979
CL:1001111,kidney,unc5d,0.6011354923248291
CL:1001111,kidney,pax2,0.5984320640563965
CL:1001111,kidney,klrg2,0.596587598323822
CL:1001111,kidney,rbpms,0.5954661965370178
CL:1001111,kidney,crnde,0.5906502604484558
CL:1001111,kidney,parp4,0.5900483727455139
CL:1001111,kidney,sema4d,0.5882877707481384
CL:1001111,kidney,prune2,0.6388723850250244
CL:1001111,kidney,pcat1,0.6623467206954956
CL:1001111,kidney,slc12a1,0.6536035537719727
CL:1001111,kidney,sim2,0.6519117951393127
CL:1001111,kidney,abca13,0.6512734889984131
CL:1001111,kidney,grhl2,0.6498193740844727
CL:1001111,kidney,adamts9as1,0.6489158272743225
CL:1001111,kidney,thsd7a,0.6424599885940552
CL:1001111,kidney,cobll1,0.6391642093658447
CL:1001111,kidney,galnt18,0.6661840677261353
CL:1001111,kidney,cpe,0.6386384963989258
CL:1001111,kidney,slco3a1,0.6317210793495178
CL:1001111,kidney,edil3,0.629982590675354
CL:1001111,kidney,bicdl1,0.6285569667816162
CL:1001111,kidney,hydin,0.6277490258216858
CL:1001111,kidney,sash1,0.6247804760932922
CL:1001111,kidney,ugt2b7,0.6242634057998657
CL:1001111,kidney,cttnbp2,0.6195039749145508
CL:1001111,kidney,egfr,0.5502692461013794
CL:1001111,kidney,pax8,1.1021273136138916
CL:1001111,kidney,col26a1,0.5805517435073853
CL:1001111,kidney,rp3331h245,0.5798179507255554
CL:1001111,kidney,marchf1,0.5679258108139038
CL:1001111,kidney,cdh2,0.5636057257652283
CL:1001111,kidney,linc02471,0.5627759695053101
CL:1001111,kidney,tnfrsf11b,0.5626858472824097
CL:1001111,kidney,dync2li1,0.5590894222259521
CL:1001111,kidney,aldh1a2,0.5507954359054565
CL:1001111,kidney,kctd16,0.5504677295684814
CL:1001111,kidney,cacna2d3,0.7746945023536682
CL:1001111,kidney,napepld,0.5481360554695129
CL:1001111,kidney,deptor,0.5477141737937927
CL:1001111,kidney,slc4a11,0.5453841686248779
CL:1001111,kidney,cfap221,0.5452427864074707
CL:1001111,kidney,ccdc198,0.544406533241272
CL:1001111,kidney,wwc2,0.5443116426467896
CL:1001111,kidney,syne2,0.5431866645812988
CL:1001111,kidney,wdfy3,0.5421676635742188
CL:1001111,kidney,srgap3,0.5392932891845703
CL:1001111,kidney,linc01320,1.008331298828125
CL:1001111,kidney,casc15,0.7418639659881592
CL:1001111,kidney,dscaml1,0.7778205275535583
CL:1001111,kidney,gmds,0.7789249420166016
CL:1001111,kidney,slc2a13,0.7845741510391235
CL:1001111,kidney,evc,0.7956340909004211
CL:1001111,kidney,slc44a5,0.8029458522796631
CL:1001111,kidney,tbc1d4,0.804512619972229
CL:1001111,kidney,hnf1b,0.8103846907615662
CL:1001111,kidney,nebl,0.810734748840332
CL:1001111,kidney,aif1l,0.8406355977058411
CL:1001111,kidney,phyhipl,0.8361466526985168
CL:1001111,kidney,foxp2,1.0539138317108154
CL:1001111,kidney,prom1,0.9867764711380005
CL:1001111,kidney,bicc1,0.9347229599952698
CL:1001111,kidney,myo9a,0.9063401222229004
CL:1001111,kidney,pfkfb3,0.9060990810394287
CL:1001111,kidney,pdxk,0.9000003337860107
CL:1001111,kidney,lrrk2,0.8835521340370178
CL:1001111,kidney,pkhd1,0.8504470586776733
CL:1001131,kidney,efnb2,0.6755024194717407
CL:1001131,kidney,ifi27,2.134056806564331
CL:1001131,kidney,tie1,0.6781113147735596
CL:1001131,kidney,pcdh17,0.6793345808982849
CL:1001131,kidney,ca4,0.680855393409729
CL:1001131,kidney,ifi44l,0.6904870867729187
CL:1001131,kidney,midn,0.7104847431182861
CL:1001131,kidney,itprip,0.7125009894371033
CL:1001131,kidney,fam107a,0.7136108875274658
CL:1001131,kidney,klf4,0.7142766118049622
CL:1001131,kidney,cdkn1a,0.7169579267501831
CL:1001131,kidney,kdr,0.7214605808258057
CL:1001131,kidney,ifitm3,0.7386108040809631
CL:1001131,kidney,igfbp4,0.7448408603668213
CL:1001131,kidney,gja1,0.7464238405227661
CL:1001131,kidney,mmrn2,0.7466534972190857
CL:1001131,kidney,rbp7,0.7480316758155823
CL:1001131,kidney,cebpd,0.7524733543395996
CL:1001131,kidney,mt1x,0.9331417083740234
CL:1001131,kidney,esam,0.8529451489448547
CL:1001131,kidney,gas6,0.8585359454154968
CL:1001131,kidney,emp1,0.8631693124771118
CL:1001131,kidney,adgrf5,0.8667806386947632
CL:1001131,kidney,timp3,0.8813369274139404
CL:1001131,kidney,plpp1,0.8877444267272949
CL:1001131,kidney,slco2a1,0.9005298614501953
CL:1001131,kidney,sec14l1,0.9206429123878479
CL:1001131,kidney,ecscr,0.8406888246536255
CL:1001131,kidney,cd93,0.939242959022522
CL:1001131,kidney,notch4,0.9635805487632751
CL:1001131,kidney,mt2a,0.9659674167633057
CL:1001131,kidney,mt1m,0.9683418869972229
CL:1001131,kidney,klf9,0.9717069864273071
CL:1001131,kidney,pmp22,0.9798803329467773
CL:1001131,kidney,pecam1,0.9825774431228638
CL:1001131,kidney,vamp5,0.9846649169921875
CL:1001131,kidney,ncoa7,0.8019343018531799
CL:1001131,kidney,cd34,0.7680211663246155
CL:1001131,kidney,crip2,0.7709817290306091
CL:1001131,kidney,hexim1,0.7710530757904053
CL:1001131,kidney,c11orf96,0.7754031419754028
CL:1001131,kidney,robo4,0.7795146107673645
CL:1001131,kidney,calcrl,0.7795297503471375
CL:1001131,kidney,il6st,0.7832995057106018
CL:1001131,kidney,vwa1,0.7841946482658386
CL:1001131,kidney,tnfrsf10d,0.7578169703483582
CL:1001131,kidney,podxl,0.8047127723693848
CL:1001131,kidney,irf1,0.8052160143852234
CL:1001131,kidney,ehd4,0.8073530197143555
CL:1001131,kidney,tek,0.8207976818084717
CL:1001131,kidney,icam1,0.8261879682540894
CL:1001131,kidney,tgfbr2,0.8262589573860168
CL:1001131,kidney,clec14a,0.8328574895858765
CL:1001131,kidney,tmem204,0.8330223560333252
CL:1001131,kidney,cd59,1.4184355735778809
CL:1001131,kidney,epas1,1.0667558908462524
CL:1001131,kidney,gsn,1.0828449726104736
CL:1001131,kidney,npdc1,1.110231637954712
CL:1001131,kidney,socs3,1.1145856380462646
CL:1001131,kidney,tm4sf18,1.1333764791488647
CL:1001131,kidney,emcn,1.2055150270462036
CL:1001131,kidney,hyal2,1.2268428802490234
CL:1001131,kidney,hes1,1.2338998317718506
CL:1001131,kidney,tmem88,1.3010218143463135
CL:1001131,kidney,ptprb,1.3147541284561157
CL:1001131,kidney,plpp3,1.3461482524871826
CL:1001131,kidney,gng11,1.4009594917297363
CL:1001131,kidney,flt1,1.408464789390564
CL:1001131,kidney,lmcd1,0.6648419499397278
CL:1001131,kidney,plat,1.428189992904663
CL:1001131,kidney,pcat19,1.452541470527649
CL:1001131,kidney,eng,1.45333731174469
CL:1001131,kidney,dnase1l3,1.4668599367141724
CL:1001131,kidney,slc9a3r2,1.5027822256088257
CL:1001131,kidney,igfbp5,1.6575627326965332
CL:1001131,kidney,cavin2,1.7855966091156006
CL:1001131,kidney,tm4sf1,1.8241569995880127
CL:1001131,kidney,ramp2,1.9116384983062744
CL:1001131,kidney,ramp3,1.9278408288955688
CL:1001131,kidney,plvap,1.9638468027114868
CL:1001131,kidney,rnase1,2.3016068935394287
CL:1001131,kidney,thbd,1.0629695653915405
CL:1001131,kidney,sele,0.6579609513282776
CL:1001131,kidney,ybx3,0.6570147275924683
CL:1001131,kidney,esm1,0.6492323875427246
CL:1001131,kidney,dusp5,0.647788941860199
CL:1001131,kidney,stom,0.6594188809394836
